Date,SLEV(metres),StationID,
2007-07-23,3.173,7735,
2007-07-24,3.267,7735,
2007-07-25,3.061,7735,
2007-07-26,3.076,7735,
2007-07-27,3.09,7735,
2007-07-28,3.09,7735,
2007-07-29,3.077,7735,
2007-07-30,3.043,7735,
2007-07-31,3.01,7735,
2007-08-01,3.008,7735,
2007-08-02,3.064,7735,
2007-08-03,3.264,7735,
2007-08-04,3.136,7735,
2007-08-05,3.189,7735,
2007-08-06,3.191,7735,
2007-08-07,3.156,7735,
2007-08-08,3.124,7735,
2007-08-09,3.111,7735,
2007-08-10,3.051,7735,
2007-08-11,3.116,7735,
2007-08-12,3.101,7735,
2007-08-13,3.054,7735,
2007-08-14,3.076,7735,
2007-08-15,3.122,7735,
2007-08-16,3.154,7735,
2007-08-17,3.1,7735,
2007-08-18,3.326,7735,
2007-08-19,3.188,7735,
2007-08-20,3.143,7735,
2007-08-21,3.08,7735,
2007-08-22,3.059,7735,
2007-08-23,3.064,7735,
2007-08-24,3.037,7735,
2007-08-25,3.019,7735,
2007-08-26,2.996,7735,
2007-08-27,2.956,7735,
2007-08-28,2.966,7735,
2007-08-29,3.034,7735,
2007-08-30,3.019,7735,
2007-08-31,3.294,7735,
2007-09-01,3.12,7735,
2007-09-02,3.113,7735,
2007-09-03,3.115,7735,
2007-09-04,3.081,7735,
2007-09-05,2.992,7735,
2007-09-06,2.912,7735,
2007-09-07,2.835,7735,
2007-09-08,2.799,7735,
2007-09-09,2.824,7735,
2007-09-10,3.144,7735,
2007-09-11,3.079,7735,
2007-09-12,3.119,7735,
2007-09-13,3.14,7735,
2007-09-14,3.112,7735,
2007-09-15,3.095,7735,
2007-09-16,3.115,7735,
2007-09-17,3.081,7735,
2007-09-18,3.046,7735,
2007-09-19,2.987,7735,
2007-09-20,2.982,7735,
2007-09-21,2.957,7735,
2007-09-22,2.998,7735,
2007-09-23,2.897,7735,
2007-09-24,2.9,7735,
2007-09-25,2.934,7735,
2007-09-26,2.983,7735,
2007-09-27,3.149,7735,
2007-09-28,3.235,7735,
2007-09-29,3.208,7735,
2007-09-30,3.401,7735,
2007-10-01,3.192,7735,
2007-10-02,3.19,7735,
2007-10-03,3.13,7735,
2007-10-04,3.062,7735,
2007-10-05,2.873,7735,
2007-10-06,2.954,7735,
2007-10-07,3.135,7735,
2007-10-08,3.038,7735,
2007-10-09,3.224,7735,
2007-10-10,3.188,7735,
2007-10-11,3.115,7735,
2007-10-12,3.174,7735,
2007-10-13,3.105,7735,
2007-10-14,3.162,7735,
2007-10-15,3.236,7735,
2007-10-16,3.308,7735,
2007-10-17,3.235,7735,
2007-10-18,3.281,7735,
2007-10-19,3.282,7735,
2007-10-20,3.143,7735,
2007-10-21,2.936,7735,
2007-10-22,2.928,7735,
2007-10-23,2.924,7735,
2007-10-24,3.009,7735,
2007-10-25,2.856,7735,
2007-10-26,2.849,7735,
2007-10-27,2.941,7735,
2007-10-28,3.008,7735,
2007-10-29,3.046,7735,
2007-10-30,2.893,7735,
2007-10-31,2.855,7735,
2007-11-01,2.776,7735,
2007-11-02,2.741,7735,
2007-11-03,2.794,7735,
2007-11-04,2.83,7735,
2007-11-05,2.83,7735,
2007-11-06,2.931,7735,
2007-11-07,2.991,7735,
2007-11-08,3.102,7735,
2007-11-09,3.239,7735,
2007-11-10,3.278,7735,
2007-11-11,3.252,7735,
2007-11-12,3.585,7735,
2007-11-13,3.138,7735,
2007-11-14,3.098,7735,
2007-11-15,3.272,7735,
2007-11-16,3.198,7735,
2007-11-17,3.143,7735,
2007-11-18,3.003,7735,
2007-11-19,2.977,7735,
2007-11-20,2.84,7735,
2007-11-21,2.836,7735,
2007-11-22,2.88,7735,
2007-11-23,2.971,7735,
2007-11-24,3.108,7735,
2007-11-25,3.081,7735,
2007-11-26,3.134,7735,
2007-11-27,3.023,7735,
2007-11-28,2.948,7735,
2007-11-29,2.94,7735,
2007-11-30,2.876,7735,
2007-12-01,3.053,7735,
2007-12-02,3.204,7735,
2007-12-03,3.653,7735,
2007-12-04,3.512,7735,
2007-12-05,3.282,7735,
2007-12-06,3.24,7735,
2007-12-07,3.119,7735,
2007-12-08,2.94,7735,
2007-12-09,2.965,7735,
2007-12-10,2.987,7735,
2007-12-11,3.031,7735,
2007-12-12,2.957,7735,
2007-12-13,2.953,7735,
2007-12-14,2.98,7735,
2007-12-15,3.09,7735,
2007-12-16,3.231,7735,
2007-12-17,3.227,7735,
2007-12-18,3.246,7735,
2007-12-19,3.355,7735,
2007-12-20,3.257,7735,
2007-12-21,3.091,7735,
2007-12-22,3.295,7735,
2007-12-23,3.298,7735,
2007-12-24,3.183,7735,
2007-12-25,3.199,7735,
2007-12-26,3.087,7735,
2007-12-27,3.093,7735,
2007-12-28,3.164,7735,
2007-12-29,3.151,7735,
2007-12-30,3.052,7735,
2007-12-31,2.843,7735,
2008-01-01,3.017,7735,
2008-01-02,3.196,7735,
2008-01-03,3.44,7735,
2008-01-04,3.674,7735,
2008-01-05,3.777,7735,
2008-01-06,3.521,7735,
2008-01-07,3.366,7735,
2008-01-08,3.523,7735,
2008-01-09,3.328,7735,
2008-01-10,3.445,7735,
2008-01-11,3.25,7735,
2008-01-12,3.17,7735,
2008-01-13,3.008,7735,
2008-01-14,3.174,7735,
2008-01-15,2.797,7735,
2008-01-16,2.768,7735,
2008-01-17,2.847,7735,
2008-01-18,2.877,7735,
2008-01-19,3.025,7735,
2008-01-20,3.006,7735,
2008-01-21,2.951,7735,
2008-01-22,2.961,7735,
2008-01-23,2.999,7735,
2008-01-24,3.129,7735,
2008-01-25,3.006,7735,
2008-01-26,3.086,7735,
2008-01-27,3.202,7735,
2008-01-28,3.153,7735,
2008-01-29,3.281,7735,
2008-01-30,3.205,7735,
2008-01-31,3.346,7735,
2008-02-01,3.233,7735,
2008-02-02,3.237,7735,
2008-02-03,3.218,7735,
2008-02-04,3.032,7735,
2008-02-05,3.274,7735,
2008-02-06,3.099,7735,
2008-02-07,3.291,7735,
2008-02-08,3.113,7735,
2008-02-09,3.014,7735,
2008-02-10,3.034,7735,
2008-02-11,2.882,7735,
2008-02-12,2.972,7735,
2008-02-13,2.912,7735,
2008-02-14,2.851,7735,
2008-02-15,2.91,7735,
2008-02-16,2.905,7735,
2008-02-17,2.895,7735,
2008-02-18,3.011,7735,
2008-02-19,3.153,7735,
2008-02-20,3.129,7735,
2008-02-21,3.176,7735,
2008-02-22,3.218,7735,
2008-02-23,3.179,7735,
2008-02-24,3.17,7735,
2008-02-25,3.014,7735,
2008-02-26,2.99,7735,
2008-02-27,3.04,7735,
2008-02-28,3.014,7735,
2008-02-29,3.172,7735,
2008-03-01,3.068,7735,
2008-03-02,2.866,7735,
2008-03-03,3.063,7735,
2008-03-04,2.951,7735,
2008-03-05,2.91,7735,
2008-03-06,2.934,7735,
2008-03-07,2.955,7735,
2008-03-08,2.952,7735,
2008-03-09,2.952,7735,
2008-03-10,3.039,7735,
2008-03-11,3.023,7735,
2008-03-12,2.933,7735,
2008-03-13,3.037,7735,
2008-03-14,3.068,7735,
2008-03-15,3.012,7735,
2008-03-16,2.882,7735,
2008-03-17,2.992,7735,
2008-03-18,2.979,7735,
2008-03-19,2.992,7735,
2008-03-20,3.039,7735,
2008-03-21,2.936,7735,
2008-03-22,2.902,7735,
2008-03-23,3.1,7735,
2008-03-24,2.978,7735,
2008-03-25,2.997,7735,
2008-03-26,3.073,7735,
2008-03-27,2.942,7735,
2008-03-28,3.064,7735,
2008-03-29,2.947,7735,
2008-03-30,2.916,7735,
2008-03-31,2.851,7735,
2008-04-01,2.842,7735,
2008-04-02,2.846,7735,
2008-04-03,2.867,7735,
2008-04-04,3.023,7735,
2008-04-05,3.08,7735,
2008-04-06,3.134,7735,
2008-04-07,3.045,7735,
2008-04-08,3.026,7735,
2008-04-09,2.979,7735,
2008-04-10,2.879,7735,
2008-04-11,2.761,7735,
2008-04-12,2.84,7735,
2008-04-13,2.921,7735,
2008-04-14,3.01,7735,
2008-04-15,3,7735,
2008-04-16,2.901,7735,
2008-04-17,2.937,7735,
2008-04-18,3.015,7735,
2008-04-19,2.973,7735,
2008-04-20,2.94,7735,
2008-04-21,2.942,7735,
2008-04-22,2.954,7735,
2008-04-23,3.065,7735,
2008-04-24,3.017,7735,
2008-04-25,2.875,7735,
2008-04-26,2.823,7735,
2008-04-27,2.885,7735,
2008-04-28,2.974,7735,
2008-04-29,3.028,7735,
2008-04-30,2.944,7735,
2008-05-01,2.891,7735,
2008-05-02,2.941,7735,
2008-05-03,2.932,7735,
2008-05-04,2.908,7735,
2008-05-05,2.944,7735,
2008-05-06,2.936,7735,
2008-05-07,2.9,7735,
2008-05-08,2.872,7735,
2008-05-09,2.886,7735,
2008-05-10,2.931,7735,
2008-05-11,2.934,7735,
2008-05-12,2.861,7735,
2008-05-13,2.935,7735,
2008-05-14,2.885,7735,
2008-05-15,2.848,7735,
2008-05-16,2.939,7735,
2008-05-17,3.027,7735,
2008-05-18,3.058,7735,
2008-05-19,3.102,7735,
2008-05-20,3.15,7735,
2008-05-21,3.065,7735,
2008-05-22,3.014,7735,
2008-05-23,3.022,7735,
2008-05-24,3.027,7735,
2008-05-25,3.009,7735,
2008-05-26,3.038,7735,
2008-05-27,2.998,7735,
2008-05-28,3.087,7735,
2008-05-29,3.086,7735,
2008-05-30,3.062,7735,
2008-05-31,3.073,7735,
2008-06-01,3.072,7735,
2008-06-02,3.083,7735,
2008-06-03,3.168,7735,
2008-06-04,3.087,7735,
2008-06-05,3.099,7735,
2008-06-06,3.096,7735,
2008-06-07,2.962,7735,
2008-06-08,2.9,7735,
2008-06-09,3.035,7735,
2008-06-10,2.974,7735,
2008-06-11,2.919,7735,
2008-06-12,2.952,7735,
2008-06-13,3.008,7735,
2008-06-14,2.94,7735,
2008-06-15,2.95,7735,
2008-06-16,3.025,7735,
2008-06-17,3.014,7735,
2008-06-18,2.977,7735,
2008-06-19,2.999,7735,
2008-06-20,3,7735,
2008-06-21,3.04,7735,
2008-06-22,2.969,7735,
2008-06-23,2.99,7735,
2008-06-24,2.985,7735,
2008-06-25,3.018,7735,
2008-06-26,2.992,7735,
2008-06-27,2.997,7735,
2008-06-28,3.037,7735,
2008-06-29,3.092,7735,
2008-06-30,3.159,7735,
2008-07-01,3.162,7735,
2008-07-02,3.189,7735,
2008-07-03,3.196,7735,
2008-07-04,3.174,7735,
2008-07-05,3.144,7735,
2008-07-06,3.05,7735,
2008-07-07,2.998,7735,
2008-07-08,2.993,7735,
2008-07-09,3.011,7735,
2008-07-10,3.051,7735,
2008-07-11,2.975,7735,
2008-07-12,3.03,7735,
2008-07-13,3.094,7735,
2008-07-14,3.126,7735,
2008-07-15,3.117,7735,
2008-07-16,3.101,7735,
2008-07-17,3.106,7735,
2008-07-18,3.071,7735,
2008-07-19,3.061,7735,
2008-07-20,3.084,7735,
2008-07-21,3.06,7735,
2008-07-22,3.062,7735,
2008-07-23,3.063,7735,
2008-07-24,3.083,7735,
2008-07-25,3.141,7735,
2008-07-26,3.129,7735,
2008-07-27,3.133,7735,
2008-07-28,3.098,7735,
2008-07-29,3.128,7735,
2008-07-30,3.083,7735,
2008-07-31,3.098,7735,
2008-08-01,3.15,7735,
2008-08-02,3.084,7735,
2008-08-03,3.085,7735,
2008-08-04,3.072,7735,
2008-08-05,3.077,7735,
2008-08-06,3.134,7735,
2008-08-07,3.199,7735,
2008-08-08,3.235,7735,
2008-08-09,3.196,7735,
2008-08-10,3.114,7735,
2008-08-11,3.087,7735,
2008-08-12,3.098,7735,
2008-08-13,3.042,7735,
2008-08-14,3.007,7735,
2008-08-15,3.022,7735,
2008-08-16,3.065,7735,
2008-08-17,3.143,7735,
2008-08-18,3.186,7735,
2008-08-19,3.207,7735,
2008-08-20,3.353,7735,
2008-08-21,3.256,7735,
2008-08-22,3.158,7735,
2008-08-23,3.152,7735,
2008-08-24,3.186,7735,
2008-08-25,3.12,7735,
2008-08-26,3.034,7735,
2008-08-27,3.086,7735,
2008-08-28,3.014,7735,
2008-08-29,3.096,7735,
2008-08-30,3.033,7735,
2008-08-31,3.023,7735,
2008-09-01,2.999,7735,
2008-09-02,3.046,7735,
2008-09-03,3.014,7735,
2008-09-04,2.984,7735,
2008-09-05,2.998,7735,
2008-09-06,2.974,7735,
2008-09-07,2.953,7735,
2008-09-08,3.012,7735,
2008-09-09,3.021,7735,
2008-09-10,2.946,7735,
2008-09-11,2.937,7735,
2008-09-12,2.97,7735,
2008-09-13,2.964,7735,
2008-09-14,2.943,7735,
2008-09-15,2.998,7735,
2008-09-16,3.12,7735,
2008-09-17,3.202,7735,
2008-09-18,3.201,7735,
2008-09-19,3.172,7735,
2008-09-20,3.129,7735,
2008-09-21,3.107,7735,
2008-09-22,3.012,7735,
2008-09-23,2.923,7735,
2008-09-24,3.02,7735,
2008-09-25,2.999,7735,
2008-09-26,2.958,7735,
2008-09-27,2.953,7735,
2008-09-28,2.964,7735,
2008-09-29,3.019,7735,
2008-09-30,3.102,7735,
2008-10-01,3.145,7735,
2008-10-02,3.217,7735,
2008-10-03,3.257,7735,
2008-10-04,3.397,7735,
2008-10-05,3.175,7735,
2008-10-06,3.112,7735,
2008-10-07,3.106,7735,
2008-10-08,2.91,7735,
2008-10-09,2.918,7735,
2008-10-10,2.78,7735,
2008-10-11,2.746,7735,
2008-10-12,2.782,7735,
2008-10-13,2.851,7735,
2008-10-14,2.839,7735,
2008-10-15,2.941,7735,
2008-10-16,3.044,7735,
2008-10-17,3.124,7735,
2008-10-18,3.021,7735,
2008-10-19,2.954,7735,
2008-10-20,2.988,7735,
2008-10-21,2.782,7735,
2008-10-22,2.806,7735,
2008-10-23,2.819,7735,
2008-10-24,2.783,7735,
2008-10-25,2.763,7735,
2008-10-26,2.783,7735,
2008-10-27,2.921,7735,
2008-10-28,3.023,7735,
2008-10-29,3.086,7735,
2008-10-30,3.136,7735,
2008-10-31,3.159,7735,
2008-11-01,3.217,7735,
2008-11-02,3.26,7735,
2008-11-03,3.181,7735,
2008-11-04,3.175,7735,
2008-11-05,3.003,7735,
2008-11-06,3.073,7735,
2008-11-07,3.054,7735,
2008-11-08,3.233,7735,
2008-11-09,3.157,7735,
2008-11-10,3.139,7735,
2008-11-11,3.233,7735,
2008-11-12,3.341,7735,
2008-11-13,3.191,7735,
2008-11-14,3.047,7735,
2008-11-15,3.048,7735,
2008-11-16,3.043,7735,
2008-11-17,3.012,7735,
2008-11-18,2.901,7735,
2008-11-19,2.845,7735,
2008-11-20,3.027,7735,
2008-11-21,2.99,7735,
2008-11-22,3.033,7735,
2008-11-23,2.986,7735,
2008-11-24,3.054,7735,
2008-11-25,3.065,7735,
2008-11-26,2.994,7735,
2008-11-27,3.136,7735,
2008-11-28,3.057,7735,
2008-11-29,3.049,7735,
2008-11-30,3.022,7735,
2008-12-01,3.127,7735,
2008-12-02,3.059,7735,
2008-12-03,2.934,7735,
2008-12-04,2.878,7735,
2008-12-05,2.889,7735,
2008-12-06,2.914,7735,
2008-12-07,3.012,7735,
2008-12-08,2.942,7735,
2008-12-09,2.973,7735,
2008-12-10,2.956,7735,
2008-12-11,2.966,7735,
2008-12-12,3.286,7735,
2008-12-13,3.201,7735,
2008-12-14,3.103,7735,
2008-12-15,2.948,7735,
2008-12-16,2.896,7735,
2008-12-17,3.014,7735,
2008-12-18,2.986,7735,
2008-12-19,2.852,7735,
2008-12-20,2.81,7735,
2008-12-21,3.18,7735,
2008-12-22,3.177,7735,
2008-12-23,3.109,7735,
2008-12-24,3.319,7735,
2008-12-25,3.275,7735,
2008-12-26,3.116,7735,
2008-12-27,3.28,7735,
2008-12-28,3.224,7735,
2008-12-29,3.31,7735,
2008-12-30,3.069,7735,
2008-12-31,3.24,7735,
2009-01-01,3.19,7735,
2009-01-02,3.081,7735,
2009-01-03,2.957,7735,
2009-01-04,3.09,7735,
2009-01-05,3.21,7735,
2009-01-06,3.215,7735,
2009-01-07,3.292,7735,
2009-01-08,3.343,7735,
2009-01-09,3.024,7735,
2009-01-10,3.071,7735,
2009-01-11,3.003,7735,
2009-01-12,2.911,7735,
2009-01-13,2.839,7735,
2009-01-14,2.797,7735,
2009-01-15,2.807,7735,
2009-01-16,2.814,7735,
2009-01-17,2.807,7735,
2009-01-18,2.845,7735,
2009-01-19,2.885,7735,
2009-01-20,2.945,7735,
2009-01-21,3.005,7735,
2009-01-22,3.048,7735,
2009-01-23,3.014,7735,
2009-01-24,3.028,7735,
2009-01-25,2.991,7735,
2009-01-26,2.932,7735,
2009-01-27,3,7735,
2009-01-28,2.855,7735,
2009-01-29,2.766,7735,
2009-01-30,2.841,7735,
2009-01-31,2.78,7735,
2009-02-01,2.739,7735,
2009-02-02,2.812,7735,
2009-02-03,2.863,7735,
2009-02-04,2.955,7735,
2009-02-05,3.077,7735,
2009-02-06,3.034,7735,
2009-02-07,2.971,7735,
2009-02-08,3.175,7735,
2009-02-09,3.132,7735,
2009-02-10,3.11,7735,
2009-02-11,3.056,7735,
2009-02-12,3.037,7735,
2009-02-13,3.031,7735,
2009-02-14,3.044,7735,
2009-02-15,3.02,7735,
2009-02-16,3.069,7735,
2009-02-17,3.076,7735,
2009-02-18,2.976,7735,
2009-02-19,2.988,7735,
2009-02-20,3.003,7735,
2009-02-21,3.038,7735,
2009-02-22,3.161,7735,
2009-02-23,3.177,7735,
2009-02-24,3.264,7735,
2009-02-25,3.303,7735,
2009-02-26,3.093,7735,
2009-02-27,2.988,7735,
2009-02-28,2.99,7735,
2009-03-01,3.115,7735,
2009-03-02,3.2,7735,
2009-03-03,3.184,7735,
2009-03-04,3.224,7735,
2009-03-05,3.182,7735,
2009-03-06,3.013,7735,
2009-03-07,3.134,7735,
2009-03-08,3.058,7735,
2009-03-09,3.046,7735,
2009-03-10,2.908,7735,
2009-03-11,2.889,7735,
2009-03-12,2.851,7735,
2009-03-13,2.944,7735,
2009-03-14,3.141,7735,
2009-03-15,3.299,7735,
2009-03-16,3.174,7735,
2009-03-17,3.032,7735,
2009-03-18,2.978,7735,
2009-03-19,3.027,7735,
2009-03-20,3.132,7735,
2009-03-21,3.102,7735,
2009-03-22,3.058,7735,
2009-03-23,2.978,7735,
2009-03-24,3.043,7735,
2009-03-25,3.049,7735,
2009-03-26,2.942,7735,
2009-03-27,2.932,7735,
2009-03-28,3,7735,
2009-03-29,2.848,7735,
2009-03-30,2.789,7735,
2009-03-31,2.96,7735,
2009-04-01,2.881,7735,
2009-04-02,2.995,7735,
2009-04-03,2.811,7735,
2009-04-04,2.812,7735,
2009-04-05,2.849,7735,
2009-04-06,2.899,7735,
2009-04-07,3.003,7735,
2009-04-08,3.069,7735,
2009-04-09,3.062,7735,
2009-04-10,3.059,7735,
2009-04-11,3.045,7735,
2009-04-12,3.064,7735,
2009-04-13,3.007,7735,
2009-04-14,2.91,7735,
2009-04-15,2.859,7735,
2009-04-16,2.824,7735,
2009-04-17,2.838,7735,
2009-04-18,2.774,7735,
2009-04-19,2.793,7735,
2009-04-20,2.825,7735,
2009-04-21,2.892,7735,
2009-04-22,2.961,7735,
2009-04-23,2.898,7735,
2009-04-24,2.918,7735,
2009-04-25,2.916,7735,
2009-04-26,2.836,7735,
2009-04-27,2.921,7735,
2009-04-28,2.919,7735,
2009-04-29,2.835,7735,
2009-04-30,2.818,7735,
2009-05-01,2.96,7735,
2009-05-02,3.037,7735,
2009-05-03,3.027,7735,
2009-05-04,3.131,7735,
2009-05-05,3.254,7735,
2009-05-06,3.159,7735,
2009-05-07,3.068,7735,
2009-05-08,2.938,7735,
2009-05-09,2.908,7735,
2009-05-10,2.941,7735,
2009-05-11,3.013,7735,
2009-05-12,2.981,7735,
2009-05-13,2.934,7735,
2009-05-14,3.003,7735,
2009-05-15,2.905,7735,
2009-05-16,2.925,7735,
2009-05-17,2.964,7735,
2009-05-18,3.032,7735,
2009-05-19,3.053,7735,
2009-05-20,2.97,7735,
2009-05-21,2.973,7735,
2009-05-22,2.976,7735,
2009-05-23,2.954,7735,
2009-05-24,2.963,7735,
2009-05-25,2.983,7735,
2009-05-26,2.997,7735,
2009-05-27,2.926,7735,
2009-05-28,2.906,7735,
2009-05-29,2.959,7735,
2009-05-30,2.939,7735,
2009-05-31,3.003,7735,
2009-06-01,3.082,7735,
2009-06-02,3.091,7735,
2009-06-03,3.092,7735,
2009-06-04,3.128,7735,
2009-06-05,3.173,7735,
2009-06-06,3.157,7735,
2009-06-07,3.131,7735,
2009-06-08,3.117,7735,
2009-06-09,3.113,7735,
2009-06-10,3.11,7735,
2009-06-11,3.084,7735,
2009-06-12,3.06,7735,
2009-06-13,3.081,7735,
2009-06-14,3.08,7735,
2009-06-15,3.097,7735,
2009-06-16,3.123,7735,
2009-06-17,3.133,7735,
2009-06-18,3.126,7735,
2009-06-19,3.179,7735,
2009-06-20,3.133,7735,
2009-06-21,3.083,7735,
2009-06-22,3.017,7735,
2009-06-23,3.017,7735,
2009-06-24,3.093,7735,
2009-06-25,3.025,7735,
2009-06-26,2.934,7735,
2009-06-27,2.942,7735,
2009-06-28,2.942,7735,
2009-06-29,2.934,7735,
2009-06-30,2.924,7735,
2009-07-01,2.924,7735,
2009-07-02,2.971,7735,
2009-07-03,3.038,7735,
2009-07-04,3.103,7735,
2009-07-05,3.143,7735,
2009-07-06,3.115,7735,
2009-07-07,3.096,7735,
2009-07-08,3.066,7735,
2009-07-09,3.03,7735,
2009-07-10,2.992,7735,
2009-07-11,2.999,7735,
2009-07-12,3.041,7735,
2009-07-13,2.98,7735,
2009-07-14,2.968,7735,
2009-07-15,3.002,7735,
2009-07-16,2.978,7735,
2009-07-17,2.996,7735,
2009-07-18,3.025,7735,
2009-07-19,2.981,7735,
2009-07-20,2.97,7735,
2009-07-21,2.986,7735,
2009-07-22,3.018,7735,
2009-07-23,3.06,7735,
2009-07-24,3.055,7735,
2009-07-25,3.024,7735,
2009-07-26,3.006,7735,
2009-07-27,3.058,7735,
2009-07-28,3.131,7735,
2009-07-29,3.155,7735,
2009-07-30,3.17,7735,
2009-07-31,3.148,7735,
2009-08-01,3.147,7735,
2009-08-02,3.118,7735,
2009-08-03,3.129,7735,
2009-08-04,3.113,7735,
2009-08-05,3.106,7735,
2009-08-06,3.119,7735,
2009-08-07,3.086,7735,
2009-08-08,3.034,7735,
2009-08-09,3.062,7735,
2009-08-10,3.099,7735,
2009-08-11,3.072,7735,
2009-08-12,3.068,7735,
2009-08-13,3.05,7735,
2009-08-14,3.02,7735,
2009-08-15,2.959,7735,
2009-08-16,2.919,7735,
2009-08-17,2.88,7735,
2009-08-18,2.917,7735,
2009-08-19,3.016,7735,
2009-08-20,3.131,7735,
2009-08-21,3.09,7735,
2009-08-22,3.115,7735,
2009-08-23,3.108,7735,
2009-08-24,3.122,7735,
2009-08-25,3.087,7735,
2009-08-26,3.065,7735,
2009-08-27,3.061,7735,
2009-08-28,3.039,7735,
2009-08-29,3.013,7735,
2009-08-30,3.039,7735,
2009-08-31,3.044,7735,
2009-09-01,2.987,7735,
2009-09-02,3.018,7735,
2009-09-03,3.053,7735,
2009-09-04,3.059,7735,
2009-09-05,3.178,7735,
2009-09-06,3.216,7735,
2009-09-07,3.127,7735,
2009-09-08,3.12,7735,
2009-09-09,3.134,7735,
2009-09-10,3.011,7735,
2009-09-11,3.027,7735,
2009-09-12,3.114,7735,
2009-09-13,3.125,7735,
2009-09-14,3.014,7735,
2009-09-15,2.982,7735,
2009-09-16,3.021,7735,
2009-09-17,3.007,7735,
2009-09-18,3.113,7735,
2009-09-19,3.167,7735,
2009-09-20,3.007,7735,
2009-09-21,2.987,7735,
2009-09-22,3.056,7735,
2009-09-23,3.102,7735,
2009-09-24,3.011,7735,
2009-09-25,2.962,7735,
2009-09-26,2.896,7735,
2009-09-27,2.866,7735,
2009-09-28,3.064,7735,
2009-09-29,3.052,7735,
2009-09-30,2.939,7735,
2009-10-01,2.943,7735,
2009-10-02,3.001,7735,
2009-10-03,2.98,7735,
2009-10-04,2.986,7735,
2009-10-05,2.976,7735,
2009-10-06,3.003,7735,
2009-10-07,3.018,7735,
2009-10-08,3.011,7735,
2009-10-09,2.941,7735,
2009-10-10,2.945,7735,
2009-10-11,2.973,7735,
2009-10-12,3.013,7735,
2009-10-13,3.176,7735,
2009-10-14,3.259,7735,
2009-10-15,3.063,7735,
2009-10-16,3.185,7735,
2009-10-17,3.301,7735,
2009-10-18,3.274,7735,
2009-10-19,3.228,7735,
2009-10-20,3.163,7735,
2009-10-21,3.206,7735,
2009-10-22,3.099,7735,
2009-10-23,3.201,7735,
2009-10-24,3.02,7735,
2009-10-25,2.986,7735,
2009-10-26,3.12,7735,
2009-10-27,2.91,7735,
2009-10-28,2.842,7735,
2009-10-29,3.013,7735,
2009-10-30,3.077,7735,
2009-10-31,3.135,7735,
2009-11-01,2.971,7735,
2009-11-02,3.015,7735,
2009-11-03,3.007,7735,
2009-11-04,3.179,7735,
2009-11-05,3.417,7735,
2009-11-06,3.36,7735,
2009-11-07,3.281,7735,
2009-11-08,3.122,7735,
2009-11-09,3.187,7735,
2009-11-10,3.078,7735,
2009-11-11,3.079,7735,
2009-11-12,3.074,7735,
2009-11-13,3.238,7735,
2009-11-14,2.997,7735,
2009-11-15,3.211,7735,
2009-11-16,3.457,7735,
2009-11-17,3.503,7735,
2009-11-18,3.367,7735,
2009-11-19,3.499,7735,
2009-11-20,3.57,7735,
2009-11-21,3.273,7735,
2009-11-22,3.364,7735,
2009-11-23,3.105,7735,
2009-11-24,3.04,7735,
2009-11-25,3.1,7735,
2009-11-26,3.068,7735,
2009-11-27,2.958,7735,
2009-11-28,2.96,7735,
2009-11-29,3.024,7735,
2009-11-30,3.162,7735,
2009-12-01,3.049,7735,
2009-12-02,3.051,7735,
2009-12-03,3.091,7735,
2009-12-04,3.069,7735,
2009-12-05,2.949,7735,
2009-12-06,2.848,7735,
2009-12-07,2.88,7735,
2009-12-08,2.867,7735,
2009-12-09,2.85,7735,
2009-12-10,2.952,7735,
2009-12-11,3.068,7735,
2009-12-12,3.169,7735,
2009-12-13,3.196,7735,
2009-12-14,3.176,7735,
2009-12-15,3.404,7735,
2009-12-16,3.481,7735,
2009-12-17,3.292,7735,
2009-12-18,3.214,7735,
2009-12-19,3.174,7735,
2009-12-20,3.288,7735,
2009-12-21,3.346,7735,
2009-12-22,3.091,7735,
2009-12-23,2.968,7735,
2009-12-24,2.971,7735,
2009-12-25,3.006,7735,
2009-12-26,3.092,7735,
2009-12-27,3.097,7735,
2009-12-28,3.115,7735,
2009-12-29,3.277,7735,
2009-12-30,3.327,7735,
2009-12-31,3.362,7735,
2010-01-01,3.46,7735,
2010-01-02,3.361,7735,
2010-01-03,3.184,7735,
2010-01-04,3.172,7735,
2010-01-05,3.124,7735,
2010-01-06,3.031,7735,
2010-01-07,3.11,7735,
2010-01-08,3.228,7735,
2010-01-09,3.228,7735,
2010-01-10,3.276,7735,
2010-01-11,3.505,7735,
2010-01-12,3.619,7735,
2010-01-13,3.54,7735,
2010-01-14,3.449,7735,
2010-01-15,3.57,7735,
2010-01-16,3.398,7735,
2010-01-17,3.508,7735,
2010-01-18,3.677,7735,
2010-01-19,3.683,7735,
2010-01-20,3.669,7735,
2010-01-21,3.601,7735,
2010-01-22,3.612,7735,
2010-01-23,3.32,7735,
2010-01-24,3.32,7735,
2010-01-25,3.453,7735,
2010-01-26,3.374,7735,
2010-01-27,3.292,7735,
2010-01-28,3.325,7735,
2010-01-29,3.379,7735,
2010-01-30,3.348,7735,
2010-01-31,3.29,7735,
2010-02-01,3.253,7735,
2010-02-02,3.26,7735,
2010-02-03,3.271,7735,
2010-02-04,3.321,7735,
2010-02-05,3.381,7735,
2010-02-06,3.321,7735,
2010-02-07,3.235,7735,
2010-02-08,3.244,7735,
